name;region;country;lat;lon;tz_id;localtime;last_updated;temp_c;temp_f;is_day;condition_text;condition_code;wind_mph;wind_kph;wind_degree;pressure_in;precip_in;humidity;cloud;feelslike_c;uv;gust_mph;gust_kph
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:43;21/05/2024 09:30;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:43;21/05/2024 09:30;30.0;86.0;1;Partly cloudy;1003;5.6;9.0;120;29.83;0.0;70;25;35.8;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:43;21/05/2024 09:30;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:47;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:47;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:47;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:47;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:47;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:47;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:50;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:47;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:50;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:52;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:50;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:52;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:50;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:52;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:47;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:52;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:47;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:55;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:47;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:55;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:57;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:55;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:57;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:55;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 09:57;21/05/2024 09:45;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;38.4;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:59;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:00;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:59;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:00;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:59;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:00;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 09:59;21/05/2024 09:45;21.8;71.3;1;Patchy rain nearby;1063;2.2;3.6;169;29.9;0.0;74;76;21.8;6.0;2.6;4.1
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:00;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:03;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:04;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:03;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:04;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:03;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:04;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:03;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:07;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:07;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:07;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:07;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:07;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:07;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:07;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:07;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:11;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:11;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:11;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:11;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:11;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:11;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:14;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:11;21/05/2024 10:00;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:14;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:15;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:14;21/05/2024 10:00;31.0;87.8;1;Partly cloudy;1003;5.6;9.0;110;29.83;0.0;63;25;36.1;8.0;10.1;16.2
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:15;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:17;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:15;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:17;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:15;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:17;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:19;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:17;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:19;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:21;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:19;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:21;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:19;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:21;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:23;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:24;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:23;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:24;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:23;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:24;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:23;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:24;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:23;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:28;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:23;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:28;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:23;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:28;21/05/2024 10:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:23;21/05/2024 10:15;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:31;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:31;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:31;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:31;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:31;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:31;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:31;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:31;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:39;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:39;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:35;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:39;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:42;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:39;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:42;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:43;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:42;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:43;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
